Text	Season	Episode
Do you want me to cut you a piece?	6	11
No.	6	11
I got it.	6	11
Hello.	6	11
I'm sorry to bother you.	6	11
Don, Arnold and Mitchell are here.	6	11
- I don't feel well. - Stop.	6	11
Hello, Mitchell.	6	11
I'm sorry to interrupt your dinner, but we just got back...	6	11
and Mitchell has something he wants to say.	6	11
Mr. Draper.	6	11
Thank you very much.	6	11
We'll see if it works.	6	11
What?	6	11
He didn't tell you?	6	11
Don talked to somebody for us.	6	11
Really?	6	11
Sylvia sends her gratitude. She is overwhelmed.	6	11
Do you want something to eat? We should celebrate.	6	11
One step at a time.	6	11
Anyway, Don...	6	11
I owe you.	6	11
Let's go.	6	11
No, you eat. I got it.	6	11
You are the sweetest man.	6	11
You make me sick!	6	11
Sally, come back here!	6	11
What happened?	6	11
I don't know.	6	11
- I'm gonna go talk to her. - No. I'll talk to her.	6	11
She has a crush on Mitchell.	6	11
Oh.	6	11
Sally.	6	11
- Open the door. - No.	6	11
You don't get to talk to me anymore.	6	11
Sally?	6	11
Sally, open the door. I need to talk to you.	6	11
I know you think you saw something.	6	11
I was... comforting Mrs. Rosen.	6	11
She was very upset.	6	11
It's very...	6	11
complicated.	6	11
Sally, can you hear me?	6	11
Yes.	6	11
Did you hear what I said?	6	11
Okay. 	6	11
I was waiting up.	6	12
I didn't want to wake you.	6	12
Don.	6	12
What?	6	12
I don't know what's going on...	6	12
but you have to pull back on the throttle a little, honey.	6	12
Don, turn off the range.	6	12
Sorry, I forgot about them.	6	12
It's fine.	6	12
I want to make you a real breakfast. You look terrible.	6	12
So do you.	6	12
Just stay home today. Can you do that for me?	6	12
Please try and sleep it off.	6	12
You want to quit in front of Kenny? He hasn't fired a shot.	6	12
Whatever you fellas want.	6	12
Kenny, you need to discharge that weapon...	6	12
before Ray turns us into the Bataan Death March.	6	12
You see that tree over there?	6	12
Pretend it's Ralph Nader and let's go get a drink.	6	12
Wait!	6	12
Oh, shit.	6	12
In recent years, crime in this country...	6	12
has grown nine times as fast as population.	6	12
At the current rate, the crimes of violence in America will double by 1972.	6	12
We cannot accept that kind of future for America.	6	12
We owe it to the decent and law-abiding citizens ofAmerica...	6	12
to take the offensive against the criminal forces...	6	12
that threaten their peace and their security...	6	12
and to rebuild respect for law across this country.	6	12
I pledge to you, the wave of crime...	6	12
is not going to be the wave of the future in America.	6	12
I suppose I'm supposed to believe that you didn't know that she wasn't me...	6	12
when you took her to the boathouse and you had your way.	6	12
I'm talking to you.	6	12
Don't you dare ignore me.	6	12
A lot of people laugh at the idea of a girl playing the tuba.	6	12
- Hello? - It's me.	6	12
Your girl said you were home.	6	12
I am.	6	12
If you're too sick to talk, it can wait.	6	12
I can talk.	6	12
It concerns Sally.	6	12
What about her?	6	12
She's not coming this weekend either.	6	12
Oh. That's too bad.	6	12
Although you should tell her if she does come...	6	12
I'm gonna be working all weekend.	6	12
Why would I tell her that?	6	12
It could have been being held hostage by that burglar...	6	12
or the fight she had with her friend after Model UN...	6	12
but she says she's not going again.	6	12
What do you want me to do about it?	6	12
I don't know that it's a good thing or a bad thing...	6	12
but she wants to go away to a boarding school.	6	12
I'll pay for all of it.	6	12
She has to get in, of course.	6	12
How much does that cost?	6	12
Eleanor, Henry's daughter, went there and I think she'll interview well.	6	12
She has good manners with everyone but me.	6	12
She'll get in.	6	12
I don't know, Don. It is Miss Porter's.	6	12
Jackie Kennedy went there.	6	12
You mean Jacqueline Kennedy Onassis.	6	12
What kind of medicine are you taking for this cold?	6	12
Formula 44.	6	12
Yeah, I bet.	6	12
Jackie did well twice.	6	12
So did you.	6	12
- I'm going to go. - Betts...	6	12
will you tell her that Megan-	6	12
That we both miss her?	6	12
Of course.	6	12
Cranberry, Cran-Apple...	6	12
Grape-Berry, that would be Cranprune.	6	12
Don't let the name fool you.	6	12
They're all delicious, my friend.	6	12
Is that the line?	6	12
They are one dried and one fresh fruit for a new generation.	6	12
You want to use Vaughn Meader? I thought they buried that guy with JFK.	6	12
No, there was this old salt who took us around the plant.	6	12
He had a heavy accent and a red shirt.	6	12
Ted called him Rose Kennedy.	6	12
During all this levity, did you mention that Cranprune sounds like a glass of diarrhea?	6	12
When we agreed to take the blends, we agreed to take the names.	6	12
It's got less pucker than the Cranberry, but it's heavier than the Cran-Apple.	6	12
That means Cran-Apple is light.	6	12
Light.	6	12
- And Cranberry is- - Sour?	6	12
- Bitter? - Makes your teeth feel weird?	6	12
It's tart. That's all they keep saying about the berries.	6	12
Yes, they do.	6	12
You know, I hate to say this again, but I got to take a leak.	6	12
Great idea. Peggy.	6	12
You want to get some chowdah?	6	12
Thought you had to pee.	6	12
No, I just wanted to see if I could get him to respond to an idea that wasn't hers.	6	12
You look better.	6	12
Hello?	6	12
I can barely hear you.	6	12
Oh, hello, Harry.	6	12
What?	6	12
Listen, I wouldn't bother you at home.	6	12
Obviously I'm on the Coast, but I've got good news.	6	12
You finally found a hooker who will take traveler's checks?	6	12
Why did I tell you that?	6	12
I got a packet at the desk and then a phone call from Sunkist.	6	12
I told you to drop that.	6	12
Well, Jeffrey, the fat one...	6	12
he finally got a look at the media plan and suddenly they're interested in TV.	6	12
They've called a meeting with Sanford, who I think is a decider.	6	12
Don't do that.	6	12
Don, they're talking about two and a half times the print budget.	6	12
We can't.	6	12
- Why not? - Because we have a conflict.	6	12
Ted has Ocean Spray.	6	12
You should have told them we withdrew.	6	12
Adiós, Harry.	6	12
I really didn't want you to work today.	6	12
Harry is such a pain in the ass.	6	12
Let's get out of here.	6	12
That was really, really scary.	6	12
It was disturbing.	6	12
Hello.	6	12
Oh, hello.	6	12
That was quite a film.	6	12
It was terrifying, wasn't it?	6	12
Well, we were, um-	6	12
You know we're doing the St. Joseph's spot based on it...	6	12
and Peggy and I had an argument about whether there was a Japanese in the end.	6	12
You know, when Mia Farrow walks in and sees the baby...	6	12
and the devil worshippers are there.	6	12
There was.	6	12
I know.	6	12
So you'd both already seen it?	6	12
Yeah. But obviously she remembered it better.	6	12
She wants a Japanese in the ad.	6	12
They always have a camera.	6	12
We're going to grab a bite. Have you eaten?	6	12
I should get going. I have a date.	6	12
Yes, well, don't let us keep you.	6	12
So, Don, I see you're feeling better.	6	12
I had to get him out of the house.	6	12
We can still go eat.	6	12
I am supposed to throw around a football. I should go.	6	12
After you.	6	12
Oh, my God.	6	12
I would never live in an apartment that old.	6	12
There's so many buildings like that in Montreal. It's creepy.	6	12
Don?	6	12
What? I'm gonna have nightmares.	6	12
You know who's not gonna sleep?	6	12
Why are you so interested in this?	6	12
You're not interested?	6	12
Honestly, I'm more troubled by the idea...	6	12
of using Rosemary's Baby for a children's aspirin ad.	6	12
Why were they going to the movies at 5:00?	6	12
They didn't think anybody would be there.	6	12
You've been on a soap too long.	6	12
I don't know. I guess.	6	12
What time is it in California?	6	12
Three hours earlier.	6	12
I need to make a phone call.	6	12
Okay.	6	12
What happened?	6	12
Come in.	6	12
What the hell happened?	6	12
I'm fine. Well, obviously not.	6	12
I thought you were in Detroit.	6	12
I was.	6	12
I told them that Cynthia was pregnant...	6	12
and they took me out to celebrate and they shot me.	6	12
- What? - It's not funny.	6	12
Chevy is killing me.	6	12
I hate Detroit.	6	12
I hate cars. I hate guns.	6	12
I don't even want to look at a steak anymore.	6	12
The only way to get through this is to keep reminding yourself it's a great account.	6	12
I'm gonna be a father. I'm gonna have a family.	6	12
Pull yourself together. Anyone here would trade places with you in a second.	6	12
Did I tell you that on the way to the hospital, they tried to stop for lunch?	6	12
They're fat yahoos in cheap suits. I'm done.	6	12
Are you entertaining this idea?	6	12
You'll be laughed out of this building and then out of advertising in general.	6	12
It'd be a difficult transition.	6	12
Chevy won't like it, but I think they're feeling pretty guilty right now.	6	12
Well, if it's in your power...	6	12
and you're willing to give up what goes with it...	6	12
I would gladly take your place.	6	12
What about your family?	6	12
Trudy and I are separated.	6	12
I only see Tammy every other weekend. She won't know the difference.	6	12
I'm sorry to hear that.	6	12
Yes, it's unfortunate.	6	12
I don't know what to say.	6	12
Say you'll back me up and I'll be there for you.	6	12
Congratulations on the baby.	6	12
Thank you.	6	12
Is he ready?	6	12
- Morning. - Morning.	6	12
- Morning. - Hello.	6	12
We have what we think is some pretty spectacular news.	6	12
Crane called from Los Angeles.	6	12
Sunkist finally looked at the media plan...	6	12
and enthusiastically embraced a television campaign...	6	12
to the tune of eight million dollars.	6	12
Great Caesar's ghost.	6	12
They don't care that we're a month into Ocean Spray?	6	12
Harry said we'd resign.	6	12
Apparently they were excited by the spike in color TVs.	6	12
Don told them that was the secret- color.	6	12
- When did you tell them that? - When we were out there.	6	12
But they wouldn't leave Harry alone.	6	12
You upset, Ted? It's almost three times the business.	6	12
No, I just-	6	12
Well, I'm dreading making the call.	6	12
Well, I'll call Ocean Spray.	6	12
And the rest of our clients?	6	12
Someone has to let them know to look out for a knife in their back.	6	12
You want to turn it down?	6	12
Absolutely not. Don't be an idiot, Ted.	6	12
Stay out of this, Jim.	6	12
Forget about giving someone your word, which obviously doesn't mean anything to you.	6	12
How does it look?	6	12
The right hand doesn't know what the left hand is doing.	6	12
You're right.	6	12
We should work more together. We have to. That's the message from this.	6	12
Then it's agreed that we have a more coherent approach to new business.	6	12
That means no more surprises, Don.	6	12
You're right. I apologize.	6	12
But it's a great account.	6	12
Can we celebrate now?	6	12
I think Peggy should be on it.	6	12
She has, you know, juice experience now.	6	12
That makes sense.	6	12
What are you doing?	6	12
Getting ready to do a little hunting.	6	12
What's going on? Mr. Cooper wants to see you.	6	12
Let's find out.	6	12
That's a.22. It's not good for anything but squirrels, you know.	6	12
Would you ever leave New York, Annie Oakley?	6	12
Hello, Pete.	6	12
Hello, Bob.	6	12
Kenny, how are you feeling?	6	12
Better than I am right now. Have a seat.	6	12
Well, shiver me timbers.	6	12
I'd laugh, but it hurts like a son of a bitch.	6	12
For obvious reasons, Ken is withdrawing from handling Chevy.	6	12
You sure you want to do this?	6	12
I'm positive.	6	12
Kenny, you know, I once had a client cup my wife's breast.	6	12
Lee Garner, Jr. made me hold his balls.	6	12
Well, I'm not resigning Chevy.	6	12
I just can't be on the ground there anymore.	6	12
Pete and I have already discussed it...	6	12
and I will stay on the business in New York.	6	12
They'll want that.	6	12
I'd be lying if I said I wasn't reluctant.	6	12
But I know Ken would do the same for me.	6	12
Crocodile tears. How quaint.	6	12
Look, I know everyone's worried...	6	12
but Bob's going to be a big help with the transition.	6	12
Anything I can do.	6	12
In all deference to the weeks Bob spent trying to develop ties with Chevy...	6	12
I think it's best if I bring in my own team.	6	12
That's a dumb idea.	6	12
Any continuity preserves the belief that service has not changed.	6	12
It's nothing about Bob in particular...	6	12
but isn't it better to create the belief that service has improved?	6	12
